SMILES,canon,score,prior,agent,lambda_nm,qed,max_tc_train,murcko_generic,on_target,valid,clean,step
COc1cc(N)c(C=CC(=O)c2ccc(NC(=O)c3cccc(N4CCCC4=O)c3)cc2)cc1Cl,COc1cc(N)c(C=CC(=O)c2ccc(NC(=O)c3cccc(N4CCCC4=O)c3)cc2)cc1Cl,0.5829804,48.02,33.5141,404.2525,0.2694,0.3186813186813186,CC(CCC1CCCCC1)C1CCC(CC(C)C2CCCC(C3CCCC3C)C2)CC1,False,True,True,24
N#CC(C#N)=Cc1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)s1,N#CC(C#N)=Cc1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)s1,0.806802,24.9341,12.3646,502.395,0.3281,1.0,C1CCC(C(C2CCCCC2)C2CCC(C3CCCC3)CC2)CC1,False,True,True,24
N#CC(C#N)=Cc1ccc(-c2cc(-c3ccccc3)nc(N(c3ccccc3)c3ccccc3)n2)cc1,N#CC(C#N)=Cc1ccc(-c2cc(-c3ccccc3)nc(N(c3ccccc3)c3ccccc3)n2)cc1,0.8514529,34.361,23.0691,423.0777,0.2351,0.4423076923076923,C1CCC(C2CC(C3CCCCC3)CC(C(C3CCCCC3)C3CCCCC3)C2)CC1,False,True,True,24
CN(c1ccc(-c2ccc(C=C(C#N)C#N)o2)cc1)c1ccc(S(=O)(=O)c2cccc(C(=O)O)c2)cc1,CN(c1ccc(-c2ccc(C=C(C#N)C#N)o2)cc1)c1ccc(S(=O)(=O)c2cccc(C(=O)O)c2)cc1,0.0,46.3033,30.877,0.0,0.0,0.5166666666666667,CC(C)(C1CCCCC1)C1CCC(CC2CCC(C3CCCC3)CC2)CC1,False,True,False,24
CCN(CC)c1ccc(N=Cc2ccc(N=Cc3cc(N(CC)CC)ccc3N=Nc3ccc(N(CC)CC)cc3)cc2)cc1,CCN(CC)c1ccc(N=Cc2ccc(N=Cc3cc(N(CC)CC)ccc3N=Nc3ccc(N(CC)CC)cc3)cc2)cc1,0.8708878,40.6368,26.1261,489.7308,0.1006,0.4150943396226415,C1CCC(CCC2CCC(CCC3CCCCC3CCC3CCCCC3)CC2)CC1,False,True,True,24
CCCCCCN(c1ccc(-c2ccc(C=C(C#N)C#N)s2)cc1)c1ccc(N(c2ccc(C=C(C#N)C#N)cc2)c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,CCCCCCN(c1ccc(-c2ccc(C=C(C#N)C#N)s2)cc1)c1ccc(N(c2ccc(C=C(C#N)C#N)cc2)c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,0.863133,48.9803,24.4727,489.0801,0.0706,0.6792452830188679,C1CCC(C(C2CCCCC2)C2CCC(C(C3CCCCC3)C3CCC(CC4CCC(C5CCCC5)CC4)CC3)CC2)CC1,False,True,True,24
N#CC(C#N)=Cc1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c4ccccc34)cc2)cc1,N#CC(C#N)=Cc1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c4ccccc34)cc2)cc1,0.9241362,36.0448,16.7096,449.8711,0.1415,0.5434782608695652,C1CCC(C(C2CCCCC2)C2CCC(C3CCC(C4CCC(C(C5CCCCC5)C5CCCCC5)CC4)C4CCCCC34)CC2)CC1,False,True,True,24
N#CC(C#N)=Cc1ccc(N(c2ccccc2)c2ccc(C=C3C=C(c4ccccc4)OC3=O)cc2)cc1,N#CC(C#N)=Cc1ccc(N(c2ccccc2)c2ccc(C=C3C=C(c4ccccc4)OC3=O)cc2)cc1,0.0,37.9665,19.3713,0.0,0.0,0.6,CC1CC(C2CCCCC2)CC1CC1CCC(C(C2CCCCC2)C2CCCCC2)CC1,False,True,False,24
c1ccc(N(c2ccccc2)c2ccc(-c3ccc4c(c3)c3ccccc3n4-c3ccc4nc(-n5c6ccccc6c6ccccc65)nc(-c5ccc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)s5)c4c3)cc2)cc1,c1ccc(N(c2ccccc2)c2ccc(-c3ccc4c(c3)c3ccccc3n4-c3ccc4nc(-n5c6ccccc6c6ccccc65)nc(-c5ccc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)s5)c4c3)cc2)cc1,0.7702865,49.9895,37.0581,416.6658,0.1295,0.4745762711864407,C1CCC(C(C2CCCCC2)C2CCC(C3CCC(C4CC(C5C6CCCCC6C6CCCCC65)CC5CCC(C6C7CCCCC7C7CC(C8CCC(C(C9CCCCC9)C9CCCCC9)CC8)CCC76)CC54)C3)CC2)CC1,False,True,True,24
C(=Cc1cccc(-n2c3ccc(N(c4ccccc4)c4ccccc4)cc3c3cc4ccccc4cc32)c1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,C(=Cc1cccc(-n2c3ccc(N(c4ccccc4)c4ccccc4)cc3c3cc4ccccc4cc32)c1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,0.3854478,38.6019,25.2314,395.3695,0.1371,0.4406779661016949,C1CCC(C(C2CCCCC2)C2CCC(CCC3CCCC(C4C5CCC(C(C6CCCCC6)C6CCCCC6)CC5C5CC6CCCCC6CC54)C3)CC2)CC1,False,True,True,24
CCCCCCN(CCCCCC)c1ccc(C(=O)NC2=Cc3cc(C(N)=O)cc(F)c3OC2c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,CCCCCCN(CCCCCC)c1ccc(C(=O)NC2=Cc3cc(C(N)=O)cc(F)c3OC2c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,0.0921583,64.1071,41.1364,374.7714,0.0874,0.3376623376623376,CC(CC1CC2CCCCC2CC1C1CCC(C(C2CCCCC2)C2CCCCC2)CC1)C1CCCCC1,False,True,True,24
N#CC(C#N)=Cc1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4ccc(C=C(C#N)C#N)s4)cc3)cc2)cc1,N#CC(C#N)=Cc1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4ccc(C=C(C#N)C#N)s4)cc3)cc2)cc1,0.9289692,32.1071,13.9793,472.0094,0.1863,0.8780487804878049,C1CCC(C(C2CCCCC2)C2CCC(C3CCC(C4CCCC4)CC3)CC2)CC1,True,True,True,24
N#CC(=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)COc1ccc(N)cc1,N#CC(=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)COc1ccc(N)cc1,0.4209829,37.4962,21.1771,396.655,0.2676,0.4693877551020408,C1CCC(CCCCC2CCC(C(C3CCCCC3)C3CCCCC3)CC2)CC1,False,True,True,24
CCCCOc1ccc(N(c2ccc(C=C(C#N)C#N)cc2)c2ccc(-c3ccc(C=C(C#N)C#N)s3)cc2)cc1,CCCCOc1ccc(N(c2ccc(C=C(C#N)C#N)cc2)c2ccc(-c3ccc(C=C(C#N)C#N)s3)cc2)cc1,0.8065735,35.2793,18.0585,500.3933,0.1438,0.7017543859649122,C1CCC(C(C2CCCCC2)C2CCC(C3CCCC3)CC2)CC1,False,True,True,24
CCN(CC)c1cc(N(C)C)ccc1-c1ccc(C=C(C#N)C#N)s1,CCN(CC)c1cc(N(C)C)ccc1-c1ccc(C=C(C#N)C#N)s1,0.5830718,33.9036,23.2203,516.481,0.705,0.5517241379310345,C1CCC(C2CCCC2)CC1,False,True,True,24
CN(C)c1cccc(C(=O)Nc2cccc(C(=O)Nc3ccccc3)c2)c1,CN(C)c1cccc(C(=O)Nc2cccc(C(=O)Nc3ccccc3)c2)c1,0.0025012,29.5717,26.3933,331.7425,0.7156,0.6486486486486487,CC(CC1CCCC(C(C)CC2CCCCC2)C1)C1CCCCC1,False,True,True,24
CCCCCCNc1ccc(-c2nc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)s2)cc1,CCCCCCNc1ccc(-c2nc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)s2)cc1,0.1676213,39.1459,21.0302,382.4529,0.1059,0.4230769230769231,C1CCC(C2CC(C3CCC(C(C4CCCCC4)C4CCCCC4)CC3)C(C3CCC(C(C4CCCCC4)C4CCCCC4)CC3)C2)CC1,False,True,True,24
C(=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)C=C(c1ccccc1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,C(=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)C=C(c1ccccc1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,0.6129394,27.9114,16.7727,406.3267,0.1411,0.5833333333333334,C1CCC(C(CCCC2CCC(C(C3CCCCC3)C3CCCCC3)CC2)C2CCC(C(C3CCCCC3)C3CCCCC3)CC2)CC1,False,True,True,24
CN(C)c1ccc(N(C)C)cc1,CN(C)c1ccc(N(C)C)cc1,0.00249,20.3442,18.417,331.7175,0.6575,0.5238095238095238,C1CCCCC1,False,True,True,24
CCCCCCCCSC1=C(c2ccc(N(c3ccccc3)c3ccc(C=C(C#N)C#N)cc3)cc2)C(=Cc2cccs2)SS1,CCCCCCCCSC1=C(c2ccc(N(c3ccccc3)c3ccc(C=C(C#N)C#N)cc3)cc2)C(=Cc2cccs2)SS1,0.0,52.7345,29.0289,0.0,0.0,0.5,C1CCC(C(C2CCCCC2)C2CCC(C3CCCC3CC3CCCC3)CC2)CC1,False,True,False,24
N#Cc1nonc1-c1ccc(N(c2ccccc2)c2ccccc2)cc1,N#Cc1nonc1-c1ccc(N(c2ccccc2)c2ccccc2)cc1,0.770956,31.3865,20.0983,413.995,0.5191,0.5227272727272727,C1CCC(C(C2CCCCC2)C2CCC(C3CCCC3)CC2)CC1,False,True,True,24
N#CC(C#N)=Cc1ccc(N(c2ccc(-c3cccc(N4c5ccccc5Sc5ccccc54)c3)cc2)c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,N#CC(C#N)=Cc1ccc(N(c2ccc(-c3cccc(N4c5ccccc5Sc5ccccc54)c3)cc2)c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,0.9258953,42.3023,23.8683,457.3171,0.1366,0.5223880597014925,C1CCC(C(C2CCCCC2)C2CCC(C(C3CCCCC3)C3CCC(C4CCCC(C5C6CCCCC6CC6CCCCC65)C4)CC3)CC2)CC1,True,True,True,24
CCCCCCN(CCNC(=O)c1ccncc1)C(=O)c1ccc(N(CCCN2CCOCC2)c2ccc(C=C(C#N)C#N)cc2)cc1,CCCCCCN(CCNC(=O)c1ccncc1)C(=O)c1ccc(N(CCCN2CCOCC2)c2ccc(C=C(C#N)C#N)cc2)cc1,0.9233852,60.9947,43.8561,450.3806,0.1435,0.3863636363636363,CC(CCCCC(C)C1CCC(C(CCCC2CCCCC2)C2CCCCC2)CC1)C1CCCCC1,True,True,True,24
CCCCCCCc1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccc(COc5cccc(-c6ccc(-c7ccc(C=C(C#N)C#N)s7)s6)c5)cc4)cc3)s2)cc1,CCCCCCCc1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccc(COc5cccc(-c6ccc(-c7ccc(C=C(C#N)C#N)s7)s6)c5)cc4)cc3)s2)cc1,0.8693663,59.5888,43.5547,487.2726,0.0676,0.5625,C1CCC(C2CCC(C3CCC(C(C4CCCCC4)C4CCC(CCC5CCCC(C6CCC(C7CCCC7)C6)C5)CC4)CC3)C2)CC1,False,True,True,24
CCCCN1c2ccccc2Sc2ccc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccc(C=C(C#N)C#N)cc5)cc4)s3)cc21,CCCCN1c2ccccc2Sc2ccc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccc(C=C(C#N)C#N)cc5)cc4)s3)cc21,0.9282513,42.2669,20.6538,461.3832,0.145,0.6049382716049383,C1CCC(C(C2CCCCC2)C2CCC(C3CCC(C4CCC5CC6CCCCC6CC5C4)C3)CC2)CC1,True,True,True,24
N#CC(C#N)=Cc1sc(-c2ccc(N(c3ccccc3)c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)c2ccccc12,N#CC(C#N)=Cc1sc(-c2ccc(N(c3ccccc3)c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)c2ccccc12,0.2384005,33.9446,20.1696,532.6867,0.1586,0.574468085106383,C1CCC(C(C2CCCCC2)C2CCC(C(C3CCCCC3)C3CCC(C4CCC5CCCCC54)CC3)CC2)CC1,False,True,True,24
Nc1ncnc2ccc(Nc3nc(Nc4ccc(Nc5ccc(Nc6ccccc6)cc5)cc4)ccc3Nc3ccccc3)cc12,Nc1ncnc2ccc(Nc3nc(Nc4ccc(Nc5ccc(Nc6ccccc6)cc5)cc4)ccc3Nc3ccccc3)cc12,0.1387954,53.1642,36.662,379.9662,0.0909,0.4210526315789473,C1CCC(CC2CCC(CC3CCC(CC4CCC(CC5CCCCC5)C(CC5CCC6CCCCC6C5)C4)CC3)CC2)CC1,False,True,True,24
CSc1ccc(-c2ccc(-c3ccc(C=C(C#N)C#N)s3)s2)cn1,CSc1ccc(-c2ccc(-c3ccc(C=C(C#N)C#N)s3)s2)cn1,0.9546084,34.9804,21.9976,470.2843,0.4399,0.490566037735849,C1CCC(C2CCC(C3CCCC3)C2)CC1,True,True,True,24
CCOC(=O)c1c(Nc2ccc(OC)cc2)ccc2ccc(-c3ccc(C=C(C#N)C#N)s3)cc12,CCOC(=O)c1c(Nc2ccc(OC)cc2)ccc2ccc(-c3ccc(C=C(C#N)C#N)s3)cc12,0.0,49.6262,36.1538,0.0,0.0,0.4512195121951219,C1CCC(CC2CCC3CCC(C4CCCC4)CC3C2)CC1,False,True,False,24
N#CC(C#N)=Cc1ccc(-c2ccc3c(c2)c2cc(N(c4ccccc4)c4ccccc4)ccc2n3-c2ccc(N(c3ccccc3)c3ccccc3)cc2)s1,N#CC(C#N)=Cc1ccc(-c2ccc3c(c2)c2cc(N(c4ccccc4)c4ccccc4)ccc2n3-c2ccc(N(c3ccccc3)c3ccccc3)cc2)s1,0.9145749,41.7372,22.4102,476.7051,0.1385,0.6862745098039216,C1CCC(C(C2CCCCC2)C2CCC(C3C4CCC(C5CCCC5)CC4C4CC(C(C5CCCCC5)C5CCCCC5)CCC43)CC2)CC1,True,True,True,24
N#CC(=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)c1sc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1C#N,N#CC(=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)c1sc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1C#N,0.9154653,39.5156,20.3039,477.7974,0.1465,0.5636363636363636,C1CCC(C(C2CCCCC2)C2CCC(CCC3CCC(C4CCC(C(C5CCCCC5)C5CCCCC5)CC4)C3)CC2)CC1,True,True,True,24
CC(C)CC1=CC(C#N)=CC(=C(C#N)c2ccc(-c3ccc(-c4ccc(C=C(C#N)C#N)s4)cc3)s2)S1,CC(C)CC1=CC(C#N)=CC(=C(C#N)c2ccc(-c3ccc(-c4ccc(C=C(C#N)C#N)s4)cc3)s2)S1,0.6463363,55.5595,40.4666,512.4579,0.2953,0.40625,C1CCC(CC2CCC(C3CCC(C4CCCC4)CC3)C2)CC1,False,True,True,24
N#CC(C#N)=Cc1ccc(C(C#N)=Cc2ccc(N(c3ccccc3)c3ccc(C#N)cc3)cc2)cc1,N#CC(C#N)=Cc1ccc(C(C#N)=Cc2ccc(N(c3ccccc3)c3ccc(C#N)cc3)cc2)cc1,0.9385379,29.4795,17.6531,454.855,0.2129,0.5531914893617021,C1CCC(CCC2CCC(C(C3CCCCC3)C3CCCCC3)CC2)CC1,True,True,True,24
CCCCC(CC)COc1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4ccc(N(c5ccc(C=C(C#N)C#N)cc5)c5ccc(C=C(C#N)C#N)cc5)cc4)s3)cc2)cc1,CCCCC(CC)COc1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4ccc(N(c5ccc(C=C(C#N)C#N)cc5)c5ccc(C=C(C#N)C#N)cc5)cc4)s3)cc2)cc1,0.9079131,44.4252,24.7142,465.4549,0.0839,0.625,C1CCC(C(C2CCCCC2)C2CCC(C3CCC(C4CCC(C(C5CCCCC5)C5CCCCC5)CC4)C3)CC2)CC1,True,True,True,24
CCn1nc2cc(-c3ccc(-c4ccc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)s4)s3)sc2cc1=O,CCn1nc2cc(-c3ccc(-c4ccc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)s4)s3)sc2cc1=O,0.9339803,43.5494,29.3245,454.542,0.1862,0.4461538461538462,CC1CCC2CC(C3CCC(C4CCC(C5CCC(C(C6CCCCC6)C6CCCCC6)CC5)C4)C3)CC2C1,True,True,True,24
[C-]#[N+]C(C#N)=Cc1ccc(-c2ccc(N(c3ccccc3)c3ccc(-c4cnc(-c5ccc(N(CCCCCC)CCCCCC)cc5)s4)cc3)cc2)cc1,[C-]#[N+]C(C#N)=Cc1ccc(-c2ccc(N(c3ccccc3)c3ccc(-c4cnc(-c5ccc(N(CCCCCC)CCCCCC)cc5)s4)cc3)cc2)cc1,0.895812,45.5057,31.403,453.3792,0.05,0.4328358208955223,C1CCC(C2CCC(C(C3CCCCC3)C3CCC(C4CCC(C5CCCCC5)C4)CC3)CC2)CC1,True,True,True,24
N#CC(C#N)=Cc1ccc(N(c2ccccc2)c2ccc3c(c2)c2ccccc2n3-c2ccc(-c3ccc(-c4ccc(C=C(C#N)C#N)s4)cc3)cc2)cc1,N#CC(C#N)=Cc1ccc(N(c2ccccc2)c2ccc3c(c2)c2ccccc2n3-c2ccc(-c3ccc(-c4ccc(C=C(C#N)C#N)s4)cc3)cc2)cc1,0.9247199,41.9772,21.8355,466.864,0.1454,0.6461538461538462,C1CCC(C(C2CCCCC2)C2CCC3C(C2)C2CCCCC2C3C2CCC(C3CCC(C4CCCC4)CC3)CC2)CC1,True,True,True,24
CCCC[n+]1ccc(C=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,CCCC[n+]1ccc(C=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,0.6908383,27.9848,11.8668,510.1337,0.2767,0.5945945945945946,C1CCC(CCC2CCC(C(C3CCCCC3)C3CCCCC3)CC2)CC1,False,True,True,24
CCCCCCN(CCCCCC)c1ccc(Nc2ccc(C=C(C#N)c3ccc(N(c4ccccc4)c4ccccc4)cc3)c(=O)[nH]2)cc1,CCCCCCN(CCCCCC)c1ccc(Nc2ccc(C=C(C#N)c3ccc(N(c4ccccc4)c4ccccc4)cc3)c(=O)[nH]2)cc1,0.9083393,47.9987,29.0485,462.9757,0.0721,0.4025974025974026,CC1CC(CC2CCCCC2)CCC1CCC1CCC(C(C2CCCCC2)C2CCCCC2)CC1,True,True,True,24
N#CC(C#N)=Cc1ccc(N(c2ccc(C=C(c3ccccc3)c3ccccc3)cc2)c2ccc(-c3ccc(N(c4ccccc4)c4ccc(-c5ccc(C=C(C#N)C#N)s5)cc4)cc3)cc2)cc1,N#CC(C#N)=Cc1ccc(N(c2ccc(C=C(c3ccccc3)c3ccccc3)cc2)c2ccc(-c3ccc(N(c4ccccc4)c4ccc(-c5ccc(C=C(C#N)C#N)s5)cc4)cc3)cc2)cc1,0.903984,36.427,19.8657,473.4096,0.0844,0.7659574468085106,C1CCC(C(CC2CCC(C(C3CCCCC3)C3CCC(C4CCC(C(C5CCCCC5)C5CCC(C6CCCC6)CC5)CC4)CC3)CC2)C2CCCCC2)CC1,True,True,True,24
N#CC(C#N)=Cc1ccc(N(c2ccccc2)c2ccc(N(c3ccc(C=C(C#N)C#N)cc3)c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)cc1,N#CC(C#N)=Cc1ccc(N(c2ccccc2)c2ccc(N(c3ccc(C=C(C#N)C#N)cc3)c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)cc1,0.9222793,35.2868,18.4717,453.9407,0.1219,0.6571428571428571,C1CCC(C(C2CCCCC2)C2CCC(C(C3CCCCC3)C3CCC(C(C4CCCCC4)C4CCCCC4)CC3)CC2)CC1,True,True,True,24
N#CC(C#N)=Cc1ccc(-c2ccc(N(c3ccccc3)c3ccc(-c4c5ccccc5c(C=C(c5ccccc5)c5ccccc5)c5ccccc45)cc3)cc2)s1,N#CC(C#N)=Cc1ccc(-c2ccc(N(c3ccccc3)c3ccc(-c4c5ccccc5c(C=C(c5ccccc5)c5ccccc5)c5ccccc45)cc3)cc2)s1,0.9049944,40.8711,24.8374,473.3087,0.0837,0.7058823529411765,C1CCC(C(CC2C3CCCCC3C(C3CCC(C(C4CCCCC4)C4CCC(C5CCCC5)CC4)CC3)C3CCCCC23)C2CCCCC2)CC1,True,True,True,25
N#CC(C#N)=Cc1ccc(-c2ccc(-c3ccc(-c4ccc(N(c5ccc(C=c6ccc(=C(C#N)C#N)s6)cc5)c5ccc(N(c6ccccc6)c6ccccc6)cc5)cc4)s3)s2)s1,N#CC(C#N)=Cc1ccc(-c2ccc(-c3ccc(-c4ccc(N(c5ccc(C=c6ccc(=C(C#N)C#N)s6)cc5)c5ccc(N(c6ccccc6)c6ccccc6)cc5)cc4)s3)s2)s1,0.3513383,53.0803,31.2367,526.1793,0.1199,0.6923076923076923,CC1CCC(CC2CCC(C(C3CCC(C4CCC(C5CCC(C6CCCC6)C5)C4)CC3)C3CCC(C(C4CCCCC4)C4CCCCC4)CC3)CC2)C1,False,True,True,25
O=c1[nH]c2ccccc2c2c1cnc1c(-c3ccccn3)ccnc12,O=c1[nH]c2ccccc2c2c1cnc1c(-c3ccccn3)ccnc12,0.0375844,37.6599,37.1747,363.2289,0.4774,0.25,CC1CC2CCCCC2C2C1CCC1C(C3CCCCC3)CCCC12,False,True,True,25
CCN(CC)c1ccc2cc(C=C(C#N)C#N)ccc2c1,CCN(CC)c1ccc2cc(C=C(C#N)C#N)ccc2c1,0.9641251,25.4887,13.022,477.8735,0.7887,0.48,C1CCC2CCCCC2C1,True,True,True,25
Cc1ccc(-c2c3ccc(N(c4ccccc4)c4ccccc4)cc3c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3ccc(N(c4ccccc4)c4ccccc4)cc23)cc1,Cc1ccc(-c2c3ccc(N(c4ccccc4)c4ccccc4)cc3c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3ccc(N(c4ccccc4)c4ccccc4)cc23)cc1,0.924727,38.5297,26.1051,459.4857,0.1201,0.4081632653061224,C1CCC(C(C2CCCCC2)C2CCC(C3C4CCC(C(C5CCCCC5)C5CCCCC5)CC4C(C4CCCCC4)C4CCC(C(C5CCCCC5)C5CCCCC5)CC43)CC2)CC1,True,True,True,25
CN(C)c1ccc2oc3cc(N)ccc3c(=O)c2c1,CN(C)c1ccc2oc3cc(N)ccc3c(=O)c2c1,0.4874071,26.5166,23.7621,399.265,0.5354,0.4523809523809524,CC1C2CCCCC2CC2CCCCC21,False,True,True,25
C(=Cc1cc[n+](Cc2ccccc2)cc1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,C(=Cc1cc[n+](Cc2ccccc2)cc1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,0.8650111,25.8522,13.8309,495.243,0.2361,0.5588235294117647,C1CCC(CC2CCC(CCC3CCC(C(C4CCCCC4)C4CCCCC4)CC3)CC2)CC1,False,True,True,25
CCCCCCCCCCCC1=CC=CC(=Cc2cc(-c3ccc(NC(=O)CCCCCCCC)cc3)c(N(CCCC)CCCC)cc2[N+]#N)N1C#N,CCCCCCCCCCCC1=CC=CC(=Cc2cc(-c3ccc(NC(=O)CCCCCCCC)cc3)c(N(CCCC)CCCC)cc2[N+]#N)N1C#N,0.8917025,79.2366,63.406,473.8362,0.0561,0.3152173913043478,C1CCC(CC2CCCC(C3CCCCC3)C2)CC1,True,True,True,25
C=CC(=O)Nc1ccc(C=Cc2ccc(C=C(C#N)C#N)s2)cc1Cl,C=CC(=O)Nc1ccc(C=Cc2ccc(C=C(C#N)C#N)s2)cc1Cl,0.9669577,40.6171,30.4131,464.9174,0.5892,0.375,C1CCC(CCC2CCCC2)CC1,True,True,True,25
N#CC(=Cc1ccc(-c2cccc3ccccc23)cc1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,N#CC(=Cc1ccc(-c2cccc3ccccc23)cc1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,0.6186594,32.9561,18.6741,406.4524,0.1687,0.5245901639344263,C1CCC(C(C2CCCCC2)C2CCC(CCC3CCC(C4CCCC5CCCCC54)CC3)CC2)CC1,False,True,True,25
c1ccc(N(c2ccccc2)c2ccc(-c3ccc(N(c4ccc(-c5ccc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)c6ccccc56)cc4)c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)cc2)cc1,c1ccc(N(c2ccccc2)c2ccc(-c3ccc(N(c4ccc(-c5ccc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)c6ccccc56)cc4)c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)cc2)cc1,0.0865068,38.0696,20.74,373.8788,0.1014,0.5806451612903226,C1CCC(C(C2CCCCC2)C2CCC(C3CCC(C(C4CCC(C5CCC(C6CCC(C(C7CCCCC7)C7CCCCC7)CC6)C6CCCCC56)CC4)C4CCC(C(C5CCCCC5)C5CCCCC5)CC4)CC3)CC2)CC1,False,True,True,25
CCCCCCCCOc1ccc2cc(N=Nc3ccc(-c4ccc(N(c5ccccc5)c5ccc(C=C(C#N)C#N)cc5)cc4)cc3)ccc2c1,CCCCCCCCOc1ccc2cc(N=Nc3ccc(-c4ccc(N(c5ccccc5)c5ccc(C=C(C#N)C#N)cc5)cc4)cc3)ccc2c1,0.9028921,43.5179,25.284,454.7252,0.0614,0.5692307692307692,C1CCC(C(C2CCCCC2)C2CCC(C3CCC(CCC4CCC5CCCCC5C4)CC3)CC2)CC1,True,True,True,25
N#CC(C#N)=Cc1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4ccc(C=Cc5ccccc5)cc4)s3)c3ccccc23)cc1,N#CC(C#N)=Cc1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4ccc(C=Cc5ccccc5)cc4)s3)c3ccccc23)cc1,0.9162251,45.4815,23.6604,446.4416,0.1238,0.5357142857142857,C1CCC(CCC2CCC(C3CCC(C4CCC(C(C5CCCCC5)C5CCCCC5)C5CCCCC45)C3)CC2)CC1,False,True,True,25
COc1cc2ccc(=N)cc(-c3ccccc3)c2cc1OC,COc1cc2ccc(=N)cc(-c3ccccc3)c2cc1OC,0.0539661,33.4447,21.9597,367.3336,0.7921,0.3728813559322034,CC1CCC2CCCCC2C(C2CCCCC2)C1,False,True,True,25
CCCCOc1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ncccn4)cc3)s2)cc1,CCCCOc1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ncccn4)cc3)s2)cc1,0.0346755,37.4973,27.8164,362.5829,0.1994,0.5344827586206896,C1CCC(C2CCC(C3CCC(C(C4CCCCC4)C4CCCCC4)CC3)C2)CC1,False,True,True,25
CCCCCCSC1=C(SCCCC)SC(=C2Sc3ccc(-c4nnc(-c5ccc(N(CCCC)CCCC)cc5)s4)cc3S2)S1,CCCCCCSC1=C(SCCCC)SC(=C2Sc3ccc(-c4nnc(-c5ccc(N(CCCC)CCCC)cc5)s4)cc3S2)S1,0.7137674,52.1244,39.6321,412.6798,0.1112,0.352112676056338,C1CCC(C2CCC(C3CCC4CC(C5CCCC5)CC4C3)C2)CC1,False,True,True,25
